<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
NYMEX.PL,D,27/08/21,00:00:00,1006.6000000
NYMEX.PL,D,29/08/21,00:00:00,1010.0000000
NYMEX.PL,D,30/08/21,00:00:00,1001.3000000
NYMEX.PL,D,31/08/21,00:00:00,1012.1000000
NYMEX.PL,D,01/09/21,00:00:00,996.5000000
NYMEX.PL,D,02/09/21,00:00:00,995.0000000
NYMEX.PL,D,03/09/21,00:00:00,1023.4000000
NYMEX.PL,D,05/09/21,00:00:00,1019.7000000
NYMEX.PL,D,06/09/21,00:00:00,1018.3000000
NYMEX.PL,D,07/09/21,00:00:00,994.2000000
NYMEX.PL,D,08/09/21,00:00:00,972.9000000
NYMEX.PL,D,09/09/21,00:00:00,972.9000000
NYMEX.PL,D,10/09/21,00:00:00,951.2000000
NYMEX.PL,D,12/09/21,00:00:00,956.0000000
NYMEX.PL,D,13/09/21,00:00:00,956.9000000
NYMEX.PL,D,14/09/21,00:00:00,932.6000000
NYMEX.PL,D,15/09/21,00:00:00,946.7000000
NYMEX.PL,D,16/09/21,00:00:00,925.3000000
NYMEX.PL,D,17/09/21,00:00:00,930.9000000
NYMEX.PL,D,19/09/21,00:00:00,933.1000000
NYMEX.PL,D,20/09/21,00:00:00,910.2000000
NYMEX.PL,D,21/09/21,00:00:00,947.8000000
NYMEX.PL,D,22/09/21,00:00:00,997.9000000
NYMEX.PL,D,23/09/21,00:00:00,984.4000000
NYMEX.PL,D,24/09/21,00:00:00,981.5000000
NYMEX.PL,D,26/09/21,00:00:00,983.5000000
NYMEX.PL,D,27/09/21,00:00:00,980.0000000
NYMEX.PL,D,28/09/21,00:00:00,963.5000000
NYMEX.PL,D,29/09/21,00:00:00,948.5000000
NYMEX.PL,D,30/09/21,00:00:00,960.7000000
NYMEX.PL,D,01/10/21,00:00:00,971.7000000
NYMEX.PL,D,03/10/21,00:00:00,978.5000000
NYMEX.PL,D,04/10/21,00:00:00,963.6000000
NYMEX.PL,D,05/10/21,00:00:00,959.6000000
NYMEX.PL,D,06/10/21,00:00:00,982.3000000
NYMEX.PL,D,07/10/21,00:00:00,981.6000000
NYMEX.PL,D,08/10/21,00:00:00,1027.5000000
NYMEX.PL,D,10/10/21,00:00:00,1021.5000000
NYMEX.PL,D,11/10/21,00:00:00,1005.1000000
NYMEX.PL,D,12/10/21,00:00:00,1005.7000000
NYMEX.PL,D,13/10/21,00:00:00,1021.3000000
NYMEX.PL,D,14/10/21,00:00:00,1055.2000000
NYMEX.PL,D,15/10/21,00:00:00,1057.1000000
NYMEX.PL,D,17/10/21,00:00:00,1058.5000000
NYMEX.PL,D,18/10/21,00:00:00,1038.2000000
NYMEX.PL,D,19/10/21,00:00:00,1042.2000000
NYMEX.PL,D,20/10/21,00:00:00,1051.0000000
NYMEX.PL,D,21/10/21,00:00:00,1054.7000000
NYMEX.PL,D,22/10/21,00:00:00,1043.5000000
NYMEX.PL,D,24/10/21,00:00:00,1046.8000000
NYMEX.PL,D,25/10/21,00:00:00,1061.3000000
NYMEX.PL,D,26/10/21,00:00:00,1032.2000000
NYMEX.PL,D,27/10/21,00:00:00,1012.5000000
NYMEX.PL,D,28/10/21,00:00:00,1022.9000000
NYMEX.PL,D,29/10/21,00:00:00,1021.8000000
NYMEX.PL,D,31/10/21,00:00:00,1021.5000000
NYMEX.PL,D,01/11/21,00:00:00,1062.7000000
NYMEX.PL,D,02/11/21,00:00:00,1040.2000000
NYMEX.PL,D,03/11/21,00:00:00,1043.2000000
NYMEX.PL,D,04/11/21,00:00:00,1031.4000000
NYMEX.PL,D,05/11/21,00:00:00,1035.0000000
NYMEX.PL,D,07/11/21,00:00:00,1037.4000000
NYMEX.PL,D,08/11/21,00:00:00,1058.1000000
NYMEX.PL,D,09/11/21,00:00:00,1062.5000000
NYMEX.PL,D,10/11/21,00:00:00,1074.3000000
NYMEX.PL,D,11/11/21,00:00:00,1094.5000000
NYMEX.PL,D,12/11/21,00:00:00,1088.6000000
NYMEX.PL,D,14/11/21,00:00:00,1091.6000000
NYMEX.PL,D,15/11/21,00:00:00,1092.0000000
NYMEX.PL,D,16/11/21,00:00:00,1070.3000000
NYMEX.PL,D,17/11/21,00:00:00,1062.8000000
NYMEX.PL,D,18/11/21,00:00:00,1056.0000000
NYMEX.PL,D,19/11/21,00:00:00,1035.9000000
NYMEX.PL,D,21/11/21,00:00:00,1031.4000000
NYMEX.PL,D,22/11/21,00:00:00,1018.9000000
NYMEX.PL,D,23/11/21,00:00:00,979.0000000
NYMEX.PL,D,24/11/21,00:00:00,980.4000000
NYMEX.PL,D,25/11/21,00:00:00,990.9000000
NYMEX.PL,D,26/11/21,00:00:00,952.9000000
NYMEX.PL,D,28/11/21,00:00:00,978.4000000
NYMEX.PL,D,29/11/21,00:00:00,961.7000000
NYMEX.PL,D,30/11/21,00:00:00,932.7000000
NYMEX.PL,D,01/12/21,00:00:00,930.4000000
NYMEX.PL,D,02/12/21,00:00:00,930.6000000
NYMEX.PL,D,03/12/21,00:00:00,927.3000000
NYMEX.PL,D,05/12/21,00:00:00,935.0000000
NYMEX.PL,D,06/12/21,00:00:00,937.1000000
NYMEX.PL,D,07/12/21,00:00:00,950.0000000
NYMEX.PL,D,08/12/21,00:00:00,953.4000000
NYMEX.PL,D,09/12/21,00:00:00,931.3000000
NYMEX.PL,D,10/12/21,00:00:00,937.9000000
NYMEX.PL,D,12/12/21,00:00:00,940.0000000
NYMEX.PL,D,13/12/21,00:00:00,923.7000000
NYMEX.PL,D,14/12/21,00:00:00,915.4000000
NYMEX.PL,D,15/12/21,00:00:00,913.7000000
NYMEX.PL,D,16/12/21,00:00:00,929.0000000
NYMEX.PL,D,17/12/21,00:00:00,927.1000000
NYMEX.PL,D,19/12/21,00:00:00,921.8000000
NYMEX.PL,D,20/12/21,00:00:00,926.6000000
NYMEX.PL,D,21/12/21,00:00:00,928.8000000
NYMEX.PL,D,22/12/21,00:00:00,964.5000000
NYMEX.PL,D,23/12/21,00:00:00,974.6000000
NYMEX.PL,D,26/12/21,00:00:00,969.9000000
NYMEX.PL,D,27/12/21,00:00:00,968.3000000
NYMEX.PL,D,28/12/21,00:00:00,977.5000000
NYMEX.PL,D,29/12/21,00:00:00,967.8000000
NYMEX.PL,D,30/12/21,00:00:00,963.7000000
NYMEX.PL,D,31/12/21,00:00:00,965.8000000
NYMEX.PL,D,02/01/22,00:00:00,970.9000000
NYMEX.PL,D,03/01/22,00:00:00,957.2000000
NYMEX.PL,D,04/01/22,00:00:00,971.7000000
NYMEX.PL,D,05/01/22,00:00:00,984.8000000
NYMEX.PL,D,06/01/22,00:00:00,965.6000000
NYMEX.PL,D,07/01/22,00:00:00,958.3000000
NYMEX.PL,D,09/01/22,00:00:00,954.3000000
NYMEX.PL,D,10/01/22,00:00:00,946.1000000
NYMEX.PL,D,11/01/22,00:00:00,966.2000000
NYMEX.PL,D,12/01/22,00:00:00,977.0000000
NYMEX.PL,D,13/01/22,00:00:00,967.5000000
NYMEX.PL,D,14/01/22,00:00:00,967.9000000
NYMEX.PL,D,16/01/22,00:00:00,966.7000000
NYMEX.PL,D,17/01/22,00:00:00,970.9000000
NYMEX.PL,D,18/01/22,00:00:00,977.9000000
NYMEX.PL,D,19/01/22,00:00:00,1017.8000000
NYMEX.PL,D,20/01/22,00:00:00,1039.7000000
NYMEX.PL,D,21/01/22,00:00:00,1030.9000000
NYMEX.PL,D,23/01/22,00:00:00,1035.2000000
NYMEX.PL,D,24/01/22,00:00:00,1026.6000000
NYMEX.PL,D,25/01/22,00:00:00,1028.4000000
NYMEX.PL,D,26/01/22,00:00:00,1038.6000000
NYMEX.PL,D,27/01/22,00:00:00,1023.7000000
NYMEX.PL,D,28/01/22,00:00:00,1011.6000000
NYMEX.PL,D,30/01/22,00:00:00,1009.1000000
NYMEX.PL,D,31/01/22,00:00:00,1022.2000000
NYMEX.PL,D,01/02/22,00:00:00,1028.7000000
NYMEX.PL,D,02/02/22,00:00:00,1035.3000000
NYMEX.PL,D,03/02/22,00:00:00,1035.1000000
NYMEX.PL,D,04/02/22,00:00:00,1026.4000000
NYMEX.PL,D,06/02/22,00:00:00,1027.3000000
NYMEX.PL,D,07/02/22,00:00:00,1021.6000000
NYMEX.PL,D,08/02/22,00:00:00,1030.7000000
NYMEX.PL,D,09/02/22,00:00:00,1034.9000000
NYMEX.PL,D,10/02/22,00:00:00,1025.2000000
NYMEX.PL,D,11/02/22,00:00:00,1026.1000000
NYMEX.PL,D,13/02/22,00:00:00,1038.4000000
NYMEX.PL,D,14/02/22,00:00:00,1029.8000000
NYMEX.PL,D,15/02/22,00:00:00,1025.3000000
NYMEX.PL,D,16/02/22,00:00:00,1059.0000000
